atom_id,delta_e_kj_mol
183069,44.712513
183070,4.7840433
183071,28.3957348
183072,20.5680046
183074,28.6393109
183076,5.1968508
183083,6.247169
183085,15.1293631
183087,22.6791172
183088,25.5806694
183089,10.0885754
183090,7.4936719
183091,23.3238049
183092,20.158802
183093,5.0608888
183094,20.5905037
183096,14.4056826
183101,18.6179085
183103,6.0763927
183104,28.1753483
183106,-0.8535902
183107,3.6671276
183108,10.3866587
183109,19.6107006
183110,2.1550617
183112,65.8313675
183113,-2.4179275
183114,40.0451317
183118,21.8487512
183123,15.8059016
183125,4.8287082
183126,14.5530424
183128,-2.5767994
183129,23.3627606
183130,13.6729155
183131,-7.0390821
183132,23.7761536
183133,0.952812
183134,23.7945328
183135,3.8063286
183136,40.7366371
183137,42.3137055
183138,0.6609417
183139,9.0884771
183148,17.6160412
183149,-1.7507768
183150,-25.7165356
183151,-13.6921091
183152,17.7680683
183153,3.2615192
183154,22.3301945
183155,45.3033104
183156,0.9515524
183157,35.8851624
183158,38.6462631
183159,19.5327988
183160,33.310791
183161,3.5389455
183164,8.4558354
183175,15.7260418
183177,48.9495736
183178,7.5609484
183179,7.9445
183180,25.2700787
183181,15.0965157
183182,18.7436733
183183,15.2767544
183184,7.411634
183185,12.1741066
183186,26.7114392
183187,32.2818985
183188,7.4524646
183189,37.9007568
183198,-13.9749814
183201,18.7404251
183202,49.357338
183204,-6.2281027
183205,16.513403
183206,25.5689621
183207,-4.1095076
183208,-7.6175461
183210,2.0415688
183211,37.1471481
183214,10.0517998
183215,26.5007839
183216,19.5927086
183217,4.4580651
183218,27.0772285
183219,8.0342884
183220,25.0233879
183221,51.809597
183222,7.8978796
183223,21.5909348
183226,12.291522
183227,46.3546982
183229,17.0488033
183230,-28.5550347
183231,28.763216
183232,17.0219765
183233,-1.388763
183234,4.3447042
183235,43.0523834
183236,3.7822449
183237,-14.3042421
183239,24.8023682
183240,-4.0720768
183241,-8.4725914
183242,-8.3128195
183243,18.480381
183244,18.7687855
183245,36.7244911
183246,21.1385975
183247,25.9716244
183248,29.8997136
183249,17.1662617
183250,17.0677662
183253,35.5261383
183254,-0.1741793
183255,2.994509
183256,30.6465302
183257,30.2246876
183258,48.6743241
183263,51.2055245
183264,20.9983482
183265,-22.0550327
183266,26.8717938
183267,-13.1703005
183268,4.8909126
183271,-4.0448241
183273,7.1538796
183274,39.8169213
183275,10.5840225
183276,13.6674767
183277,33.7976647
183278,-2.4100354
183281,11.9811888
183283,1.8816728
183284,22.7384587
183285,29.0152454
183286,21.557724
183287,4.451273
183288,34.3191872
183289,20.4554177
183291,16.9133874
183294,11.1511641
183296,59.7150116
183297,-13.2321863
183298,27.0058613
183300,11.5949869
183310,11.4850559
183311,25.7105885
183312,22.0647354
183313,30.5037308
183319,13.2120113
183321,-7.1381598
183324,9.736063
183325,24.6455593
183326,18.1935597
183327,11.3526497
183328,10.9618998
183330,24.2935391
183331,40.3365517
183336,20.8643398
183337,22.5997753
183338,13.2776756
183339,17.9015064
183340,4.957811
183341,0.2617325
183342,17.7968598
183343,-16.6184445
183344,16.8975716
183353,42.1611176
183354,-2.7634831
183355,26.2110348
183356,6.2636285
183357,11.4598103
183358,10.737999
183359,25.9081726
183362,15.7209444
183363,10.5605335
183372,31.0828667
183373,33.1925736
183374,0.3873473
183375,5.5021067
183376,-4.771225
183377,37.1766586
183378,17.5174237
183379,50.7189789
183380,1.1600738
183381,-11.9700404
183391,4.843802
183392,8.3109541
183393,9.8762236
183394,12.6276732
183395,27.6979332
183396,27.593956
183397,25.9079934
183398,9.3863564
183399,6.2198672
183400,15.1917238
183401,-19.7132206
183402,-7.0295777
183403,20.8656102
183411,-0.0992891
183412,18.5541458
183413,35.6748352
183414,18.4670449
183415,20.1195335
183416,11.3502798
183418,23.2952385
183419,32.8299866
183420,37.0594292
183422,8.9313402
183423,9.0356083
183424,11.4136315
183425,17.4692002
183426,2.4442532
183427,59.2283898
183428,14.5631466
183429,21.664177
183430,19.994276
183431,10.4781285
183432,7.5226574
183433,0.8926666
183434,20.3961468
183436,-12.7885742
183437,21.12677
183438,21.4724884
183439,18.0736485
183440,2.9982668
183441,18.6605435
183444,3.8159549
183445,4.0650849
183446,-7.0582099
183447,22.3379517
183450,18.0872269
183452,42.3272972
183453,17.6156826
183454,15.1732206
183455,15.0034294
183456,30.2936459
183457,31.2792282
183458,23.7470436
183459,22.2596779
183460,24.3796654
183461,4.3460021
183464,14.2040844
183465,44.9900894
183466,33.9879684
183467,19.5923996
183470,19.6312065
183471,16.8987236
183472,22.8119488
183473,0.7124275
183474,9.6154366
183475,42.6188698
183476,9.4153862
183478,-8.1571846
183482,28.8060055
183484,11.3473854
183485,55.7471886
183489,18.1490517
183496,29.4284764
183497,25.9428292
183498,42.1339417
183501,16.0426025
183502,22.0715256
183508,17.7878495
183509,16.1124783
183510,31.922125
183511,34.2227478
183512,38.5085297
183513,27.569952
183514,46.878811
183520,-1.2509254
183521,17.9163724
183522,-6.6703511
183523,23.7994709
183524,17.8290768
183525,-0.5872985
183526,2.4068143
183528,38.9919472
183529,16.7465458
183530,-1.3886036
183531,17.7558365
183532,10.9661876
183533,34.861847
183534,37.8359986
183540,8.8102627
183542,17.7343235
183547,-5.5060635
183548,29.906397
183550,39.8576622
183551,8.7862892
183553,15.1775084
183554,8.9063054
183555,33.5026703
183559,29.8259659
183560,-0.6571854
183561,-11.9172698
183562,10.6183357
183563,-25.5680695
183564,31.2713719
183565,-3.0398068
183566,10.1053295
183567,-12.0075035
183568,47.7489434
183569,17.6364899
183570,-5.4787655
183571,-4.3029647
183572,9.6093989
183573,17.7120285
183574,26.4513264
183575,-6.6272769
183576,27.6290741
183577,23.2312622
183578,41.7563858
183579,-14.1115999
183580,1.1214925
183581,34.0926399
183582,-11.4831801
183583,8.0955343
183584,35.370636
183585,15.6925707
183586,8.6929455
183587,4.2264886
183588,9.1559677
183589,-14.9045344
183590,11.5038519
183591,-9.6328392
183592,15.1945505
183593,5.994702
183594,-9.8847104
183595,-20.0753746
183600,-12.4255743
183601,33.6469002
183606,-23.4615364
183607,9.6051474
183608,-10.5514145
183615,7.5927954
183616,7.252296
183617,15.7518559
183618,27.0436249
183619,41.3965683
183620,22.270525
183621,5.057384
183622,18.6257496
183625,9.053525
183626,-19.8546372
183627,7.423254
183628,31.7690544
183629,31.4303513
183630,-1.662918
183631,49.9749948
183632,49.7360573
183633,-11.6203614
183634,11.2945013
183635,-20.517828
183637,-22.3159599
183638,12.3996649
183639,7.4788943
183640,9.3714237
183641,-0.2824801
183643,14.3201027
183644,37.0072479
183645,0.6633916
183646,-5.436471
183647,-3.7975805
183648,17.5526314
183649,7.5334368
183650,-16.2159443
183651,-21.2383995
183652,10.1078396
183653,-1.781004
183654,30.4200955
183659,33.3880386
183660,17.9287586
183661,10.3708878
183662,24.4367676
183663,12.8866836
183666,-24.2647877
183670,22.0200386
183676,10.0250244
183677,12.8091831
183678,5.015583
183679,22.1105881
183680,9.925972
183681,-0.0680428
183692,9.4198408
183693,15.2958746
183694,26.974537
183695,49.9009514
183696,11.6104155
183697,-16.4069271
183698,13.8962756
183699,-2.4576772
183700,4.2828999
183701,52.491642
183710,20.4680519
183711,2.2924345
183713,27.2106171
183714,41.7492447
183715,4.8754664
183716,21.1505699
183717,27.0949097
183718,5.929903
183719,-25.0161953
183720,-14.311985
183721,7.3528962
183722,-10.3599806
183723,30.9346008
183724,17.4052582
183728,-1.2203006
183729,-3.5295601
183730,-10.5905857
183731,16.9376622
183732,-4.4033656
183733,22.2426567
183734,13.2112589
183736,13.6883898
183737,30.354866
183741,32.6988907
183743,30.876976
183745,31.8666534
183748,33.3646851
183750,31.4194393
183751,36.9770204
183752,30.3353176
183754,31.2311173
183755,30.600605
183756,12.4282618
183757,46.2801399
183758,17.2859287
183759,32.0965691
183760,-10.4934883
183761,-6.840632
183762,-6.7744365
183763,34.1410713
183764,-40.1953201
183765,28.9915944
183766,5.3206906
183767,17.2473507
183768,-3.9499174
183769,24.1488705
183771,-10.5102082
183772,14.0447006
183773,0.0311588
183774,20.8552114
183775,-16.9503288
183776,10.5645991
183777,28.3921509
183778,14.5425082
183779,33.1508255
183780,7.7925091
183782,29.3927994
183783,24.6853161
183784,-24.5981465
183785,18.6774998
183786,-15.2845106
183787,26.0214291
183788,-18.4211388
183789,11.3964768
183791,-3.5449453
183792,5.7118426
183793,9.7437248
183795,15.437275
183796,-14.8346501
183797,-6.405952
183798,-35.1426239
183799,27.4292145
183800,-29.3256302
183801,15.6248665
183809,12.0329409
183811,6.5263338
183812,-11.6613617
183813,27.3455753
183814,-1.6794679
183815,18.9272252
183816,-0.3547738
183828,11.3417893
183831,20.8363133
183832,25.5812016
183833,-5.2777324
183834,-14.077445
183835,21.9668904
183837,34.2468414
183851,-2.7545514
183852,29.6504803
183853,-16.1192722
183854,8.0112391
183869,25.5616265
183870,-13.4480315
183871,-8.2905111
183872,-10.5680075
183873,15.1190996
183874,6.8311444
183876,24.0863495
183877,21.2450028
183889,5.7132488
183890,-10.730074
183891,7.6956687
183892,17.0782585
183893,26.8654804
183894,15.4962359
183895,-4.0527711
183896,-21.6042061
183897,-29.5881348
183898,15.6652642
183899,-0.5940902
183901,5.9453546
183902,19.636858
183905,27.5541382
183906,11.9521018
183912,31.9279386
183913,-8.531559
183914,-17.9565392
183915,-7.3594804
183916,-7.0903168
183917,-5.2029071
183918,-5.7094889
183919,28.0096951
183920,-33.6199646
183921,26.8650018
183922,-11.0441113
183923,13.5209952
183931,25.0019608
183932,21.1928005
183935,29.1313763
183936,12.6112271
183937,10.4576016
183938,4.3547034
183939,-0.7601896
183940,11.7379875
183941,1.3875227
183945,-1.4454439
183958,21.2261334
183962,5.5287614
183963,10.7564907
183964,-10.3521347
183965,-11.39466
183966,-6.4587698
183967,7.4357543
183990,17.5721245
183991,-8.5589218
183992,29.3405037
183993,-4.3472481
183994,-0.8715952
183995,17.8940068
183996,-2.3558357
183997,2.2592561
184020,20.4927044
184021,4.7595163
184022,5.3861852
184023,40.4859696
184024,-1.4941303
184025,10.0043344
184026,11.5359383
184027,19.9321462
184030,24.5382824
184050,33.9900056
184051,27.6534748
184054,-12.1569786
184055,40.3454285
184056,22.343298
184057,37.1719627
184058,40.60038
184059,51.4296608
184060,29.0132294
184061,20.0779572
184079,7.8052602
184080,10.0574265
184081,5.4345455
184082,29.0120335
184083,8.8597604
184084,2.2677307
184085,8.7089396
184086,28.0719624
184089,25.5069218
184090,30.7221966
184094,23.5821762
184098,25.2471027
184099,24.2293186
184100,4.8584032
184102,55.2914543
184103,39.714653
184105,39.5212784
184106,20.4490528
184107,25.0991974
184108,28.1189404
184110,21.9316902
184111,30.3937264
184112,15.4677611
184113,26.2056522
184114,30.8608952
184120,53.5910225
184130,30.7474785
184131,22.5573654
184132,43.1663857
184133,14.806901
184136,8.4123249
184137,-4.9706888
184140,17.7816563
184146,29.7797394
184147,30.3921242
184149,30.8865758
184150,38.7570267
184151,-22.7038727
184152,49.1864929
184154,18.8081742
184155,7.9284626
184156,15.8268986
184157,-7.9887056
184158,11.8050051
184160,34.5155182
184161,-10.8372994
184163,36.2998276
184164,29.7534237
184165,25.4036675
184167,28.4300843
184168,25.264391
184169,36.0621223
184170,32.2656937
184171,5.2958064
184172,14.4440623
184173,21.8181763
184174,-8.2042704
184175,-1.2643938
184178,27.8083096
184179,0.1118355
184181,-3.6133819
184182,29.6444245
184183,6.7863603
184184,49.0490417
184185,2.7988453
184186,13.6011133
184188,30.502636
184189,26.895733
184191,44.6562653
184192,35.0679855
184193,-20.961216
184194,-6.5100847
184195,4.9900838
184196,-14.3715267
184197,13.7512265
184198,-1.3644072
184200,10.820611
184205,21.0480537
184208,-9.8343325
184209,-12.1133032
184211,14.2037315
184212,15.9982834
184214,23.5256043
184215,59.9253732
184216,12.4037094
184218,3.9534906
184219,7.2008514
184220,10.895341
184221,5.0215373
184222,-18.6176243
184224,-0.4557491
184225,-24.5697308
184237,18.7203255
184238,-19.3704662
184240,-13.1534338
184241,5.3688393
184242,-11.4916344
184243,1.4215524
184244,28.6330242
184245,-17.797699
184246,-6.2021465
184247,25.031805
184248,25.4700089
184266,4.1213737
184269,16.4968395
184271,45.1517334
184272,3.0801122
184273,9.5304442
184274,1.3211174
184275,-0.7543373
184296,48.6137314
184299,35.6071053
184300,25.122797
184301,0.1527872
184302,-1.9648662
184303,7.9723712
184304,27.5067368
184330,29.6812401
184331,-6.7094198
184332,-1.1615003
184333,-19.4741307
184334,-18.6801338
184335,-12.8487044
184336,0.9277002
184361,0.2047674
184362,8.7891646
184363,30.3759728
184366,-21.9803754
184392,10.8490392
184393,21.4190502
184394,-10.4476614
184395,-9.1418028
184396,20.7872944
184397,15.4292918
184398,-12.0977058
184401,21.2000065
184422,39.4558945
184425,5.4737458
184426,-4.9865624
184427,13.53792
184428,22.3157654
184429,-5.2231431
184430,-3.9647144
184431,23.634121
184432,18.5609398
184433,-12.0257311
184434,4.7771144
184435,7.963542
184459,24.2713986
184460,-14.3191214
184462,0.5797559
184463,13.0281343
184464,40.0593643
184465,25.851656
184466,4.58107
184467,5.3733225
184468,11.9106846
184470,26.8731632
184471,-29.2117729
184499,-5.5252481
184501,-12.4254608
184502,42.6932946
184503,29.7304268
184504,22.4129982
184506,13.1047468
184507,43.813385
184538,16.5984574
184540,2.8715234
184541,-0.1073749
184542,-19.1528606
184543,39.549263
184544,28.7441273
184545,7.7026396
184546,-5.3090139
184547,29.8174229
184548,-19.3856049
184581,7.2025509
184582,20.3799286
184583,16.7711411
184584,31.4754143
184585,12.5418539
184586,7.2505288
184587,23.43923
184588,10.2757597
184589,-3.3945167
184590,-0.3635118
184591,17.2646599
184592,-9.1944466
184593,-6.6118455
184595,8.16047
184624,15.2304917
184625,0.2207473
184626,22.6583729
184627,28.9475518
184628,-5.9315516
184629,-0.5000208
184630,21.1623783
184631,21.3915444
184632,7.0231924
184633,20.9774418
184634,17.9421578
184635,9.1712618
184636,-2.9698654
184637,0.9045594
184639,16.9073296
184640,16.483553
184641,26.5669575
184669,8.6586457
184670,13.4280806
184671,10.0387611
184672,9.1623755
184673,30.6713639
184674,27.5267105
184675,-3.3529666
184676,31.1377258
184677,22.5647335
184699,39.1546936
184700,4.0117116
184701,20.1869679
184702,5.295197
184703,1.611164
184704,-8.482955
184705,-1.4793275
184706,6.9194184
184710,19.3245201
184723,15.2908974
184724,21.3539829
184725,35.776268
184726,20.5549565
184727,12.7767048
184728,23.7761193
184729,13.0229492
184731,33.6982422
184734,9.4443894
184735,23.909584
184740,34.6181069
184741,23.1781788
184742,45.231369
184743,13.1464968
184750,9.448803
184753,13.4355393
184754,28.7509232
184756,-4.0484538
184757,7.8662044
184761,11.0929699
184765,9.7898112
184766,5.2708621
184767,34.462883
184768,-27.0133247
184769,8.9727192
184770,-22.0457726
184771,29.5402413
184773,-12.6264639
184774,-13.2850838
184775,1.7590583
184778,26.8546848
184785,33.2722778
184786,20.21735
184787,13.0939751
184788,12.7078657
184789,-3.0273287
184790,15.3424244
184791,-4.2256904
184792,28.4269676
184793,13.0279665
184794,24.0002575
184795,18.433857
184796,7.4435873
184797,-5.9203306
184798,21.7529679
184799,-3.0498059
184800,6.9690152
184802,-10.6882983
184805,30.5469342
184808,29.0122604
184809,39.5759926
184811,23.8295994
184813,-23.94623
184814,27.7659836
184815,4.9252296
184816,5.3763728
184824,14.1061354
184825,9.2025919
184828,-7.8335305
184829,31.693964
184830,8.5435934
184831,-13.4156027
184832,4.7230788
184833,34.7649231
184834,12.405467
184835,24.826088
184837,39.103096
184838,62.7671051
184840,33.0420418
184841,34.9660874
184842,23.4657612
184843,42.1663132
184845,46.7206078
184846,25.4028549
184847,-18.7867165
184848,-0.9030054
184849,10.0041723
184850,-10.610529
184851,8.3684578
184864,-8.8611698
184867,7.8645186
184868,26.7386971
184869,8.2764988
184870,16.4741612
184871,-6.7331524
184872,44.1041946
184873,30.3133583
184874,41.954792
184875,15.9792434
184876,46.3178101
184878,53.5920296
184879,51.5386582
184882,-3.1055098
184883,12.6481047
184884,33.8051644
184885,-17.810093
184905,68.0409012
184906,0.7251712
184908,17.623703
184909,36.6902924
184910,32.1345024
184911,14.8999376
184912,17.3473148
184914,9.0127707
184917,-29.2356606
184918,15.8773584
184919,-31.2845039
184920,10.0993452
184944,1.8888488
184945,1.4500702
184947,8.5523367
184948,19.2270851
184949,28.8370419
184950,23.4422837
184951,6.7072664
184953,14.2619333
184954,11.1783533
184955,-10.0334559
184956,-15.6959133
184957,4.8859626
184958,8.8957244
184990,4.1388121
184991,31.0616779
184992,20.191639
184993,0.4429692
184994,-3.0587418
184995,-9.3035078
184996,-13.2321625
184997,-6.0551767
184998,10.0987072
185000,33.1256027
185032,-10.847683
185034,8.1188068
185035,22.3263207
185036,-9.4716854
185037,-16.2556515
185038,20.8429642
185071,12.6523571
185074,38.2170639
185075,32.7737198
185076,18.7642651
185077,-19.9953976
185078,5.9870558
185079,-16.4122791
185112,39.9455948
185115,5.2815247
185116,25.1782398
185117,33.9047356
185118,54.7065964
185119,23.372078
185120,-5.5280404
185121,0.8518358
185154,3.1506972
185157,7.2712741
185158,-12.4237767
185159,5.2022529
185160,3.92102
185161,7.9215078
185162,4.610867
185163,23.1256065
185164,-9.867798
185165,35.7072296
185166,-26.5117531
185167,17.1036949
185168,-1.4658164
185201,23.1106243
185204,6.7542053
185205,18.0492935
185207,20.4223061
185209,-14.6355324
185210,-1.219988
185211,11.8964128
185212,11.5712576
185213,-22.3700867
185246,21.2433472
185249,12.6220446
185250,-7.1588559
185253,12.5387793
185256,37.317646
185257,-21.6072884
185258,15.6955481
185259,-24.7403851
185260,29.2087593
185300,4.0739899
185301,19.7886734
185304,23.8192787
185305,7.818583
185306,9.476387
185307,-12.7824679
185308,-27.9976998
185309,-10.7650385
185311,30.1802273
185354,9.8797836
185358,46.3089333
185359,29.8926926
185360,20.8283673
185361,8.2926417
185362,7.8135686
185363,27.221653
185364,25.9000722
185406,33.0510101
185408,11.8515502
185409,1.0445322
185410,28.1764946
185411,24.8811092
185412,25.6775151
185414,16.6802616
185415,21.4173679
185416,14.4103069
185417,10.5845452
185418,21.5427799
185419,7.677969
185420,43.8057404
185421,-10.0470343
185422,14.5931893
185460,17.09869
185461,10.1025438
185462,31.5915661
185463,26.4321175
185464,9.433692
185465,3.8400472
185466,-0.8896636
185467,28.7504902
185468,31.1683807
185469,25.9414464
185470,-3.6123016
185471,-5.4960523
185472,18.2448044
185473,-10.1341047
185474,8.24821
185475,-3.1732283
185476,12.3238583
185477,-7.6933246
185479,0.2948755
185514,5.9365922
185515,14.605979
185516,15.7732334
185517,38.5259094
185518,-0.3935689
185520,-19.1640816
185521,22.9762384
185522,23.9807282
185523,19.5109825
185524,31.4492531
185525,6.0685582
185526,25.085186
185527,-5.2028914
185528,33.2293816
185529,20.2911759
185532,18.2626572
185560,15.4292383
185561,-1.9711982
185563,19.2470551
185564,22.8251
185565,7.3759551
185566,20.6851921
185567,9.2931767
185568,34.7076607
185569,15.3421803
185570,16.330389
185571,11.4388838
185574,20.2018204
185594,12.52633
185597,18.7621613
185598,24.4585152
185599,2.7951522
185600,39.8450624
185601,-0.475537
185602,37.8349686
185603,-16.9153234
185604,16.8385811
185605,-11.0780087
185606,42.4688187
185607,-8.7189112
185608,25.725153
185609,13.7893858
185627,18.6852989
185628,40.1340942
185629,-11.6974402
185630,12.7342577
185631,29.987301
185634,25.645979
185635,27.4988995
185636,21.1032848
185640,26.0340862
185648,12.8878728
185651,36.2137833
185652,21.0621071
185653,28.5720444
185654,44.0042114
185655,32.333786
185658,21.0252266
185661,27.4919815
185662,42.26614
185663,29.4269123
185664,24.5280934
185665,11.5482483
185666,4.5175071
185668,-1.3374468
185669,35.7571335
185672,-0.4437584
185674,-5.8306175
185675,-12.1010923
185676,3.1394579
185677,21.6056977
185678,-0.0310765
185680,32.1040878
185681,-21.3196335
185682,-19.6175137
185683,12.5679388
185684,16.3141022
185685,9.8442564
185686,-23.6373101
185687,16.4839401
185688,19.2995377
185691,0.5485397
185694,0.0260978
185695,29.3789559
185696,16.3415432
185700,-15.8668442
185701,35.5559387
185704,-0.4669923
185705,17.6181546
185708,8.7104826
185709,25.9838982
185711,-26.0304661
185712,8.4500828
185714,-12.0459204
185715,-25.0160503
185718,3.1182115
185719,0.1720246
185722,18.4179459
185723,11.4767742
185724,28.1381912
185738,-13.3110476
185741,-24.5426026
185742,22.3950005
185743,3.2793002
185744,-10.9532576
185745,10.0721445
185746,36.5885582
185747,19.7564812
185748,-4.7016354
185754,19.2857227
185759,17.5218563
185761,28.5960541
185781,14.7831908
185782,-13.9537878
185784,21.5739212
185785,14.271802
185787,-1.844296
185788,52.1688004
185789,24.2730179
185790,9.6104145
185791,45.1021271
185793,22.1415997
185794,22.4852543
185795,17.2756901
185796,26.4666024
185799,22.6177197
185802,-6.8108254
185803,27.1670609
185804,-18.2745342
185805,-19.1855316
185807,5.0682797
185829,14.85956
185830,2.9280784
185832,10.7081757
185833,0.350737
185834,1.2161145
185835,-11.1189175
185836,20.7974301
185837,13.5112467
185838,29.7518692
185839,50.056221
185840,3.5684972
185841,40.1566315
185843,25.1510449
185849,24.2716961
185850,23.7601605
185851,5.2817383
185852,-16.893177
185854,24.8041191
185855,-18.8117962
185883,29.909359
185884,15.9571276
185887,18.3909264
185888,12.5710802
185889,18.7843037
185890,15.9459706
185891,39.7370529
185892,-4.8966538
185893,22.3751068
185894,20.6049481
185896,11.3703804
185898,15.6455689
185899,31.2137108
185900,15.1378326
185934,18.6116848
185937,-0.0573281
185938,-11.914033
185940,15.629633
185941,8.0804338
185942,11.3770008
185943,7.1032691
185944,36.9577104
185945,-2.1922667
185946,3.2952469
185947,6.8526764
185948,0.4559463
185949,10.2050963
185950,-3.3031426
185952,1.5379024
185990,12.8804712
185991,-13.9419242
185993,12.2449789
185994,18.1321659
185995,-7.1540742
185996,3.1089447
185997,-25.9101086
185998,-23.3540878
185999,-26.9846306
186000,7.5169397
186001,-27.1614304
186002,7.0902419
186003,-2.2963646
186004,15.8106117
186044,6.5282951
186045,10.694911
186048,-4.431705
186049,24.4177284
186050,4.2415748
186051,16.4608212
186052,-27.7522831
186053,-18.4077778
186054,8.331255
186101,27.3794766
186102,21.6505451
186103,26.1397076
186104,13.91144
186105,-32.1731186
186150,-0.4348685
186153,44.2647019
186154,2.8731318
186155,17.9267446
186156,4.586114
186157,3.4804862
186158,8.022769
186159,4.8842612
186160,8.589159
186208,-1.7076074
186210,12.6224756
186211,0.9283094
186212,17.217371
186213,11.2039814
186214,-4.0149727
186215,8.2761669
186216,28.2341766
186217,21.4630203
186220,4.4318381
186268,-2.3794937
186271,8.7788363
186272,-10.1964388
186273,1.8892064
186274,14.6788798
186276,-21.8907948
186325,21.4103985
186328,33.5546456
186329,-4.0368638
186330,21.4620285
186331,-26.5685978
186332,-23.8884048
186333,-24.1322517
186334,13.4580279
186387,-1.1283218
186390,-0.3379064
186391,14.4955044
186392,7.6180368
186393,-11.938079
186394,8.8265305
186395,-22.0893688
186397,-1.9999322
186451,-11.9909592
186452,1.493539
186453,3.5745385
186454,23.9343338
186455,-8.1872301
186456,-8.8931752
186457,-17.0025978
186458,24.2083683
186459,-20.5972862
186460,23.9208776
186513,23.4437428
186517,-5.4800377
186518,54.5996628
186519,-8.8969298
186520,2.1984892
186521,18.7388211
186522,41.5278054
186523,30.5520497
186524,9.2664518
186525,20.434845
186526,9.6399231
186574,10.0717297
186577,37.1234589
186581,35.7301407
186582,20.1053295
186583,-4.1646028
186584,18.0654583
186585,15.7917118
186586,36.6520462
186587,10.8076115
186588,9.6250429
186589,-11.5062504
186590,12.7107573
186591,27.7117214
186592,24.0483475
186593,11.3810635
186595,16.6635666
186596,22.1798496
186639,11.4632035
186640,17.4297829
186643,21.5428925
186646,10.2571097
186647,65.2155151
186648,-14.3673954
186649,16.151001
186650,-4.5998864
186651,-13.4006701
186652,29.1800976
186653,19.302227
186654,2.3593295
186655,6.8788166
186656,24.1818123
186657,15.9730482
186659,9.0387125
186660,6.5060716
186661,23.0923748
186703,1.9621648
186704,-6.4410229
186705,-20.7613163
186706,28.0722923
186707,16.3497162
186708,4.415668
186709,34.9934616
186710,41.1494522
186711,13.1252756
186712,9.3613567
186713,61.0551491
186714,15.064888
186716,21.1755371
186717,15.4167662
186756,24.691227
186758,60.754551
186759,33.5037918
186760,9.5383778
186761,47.2153816
186762,8.0026474
186763,14.0156212
186764,12.9292708
186765,17.9212228
186767,7.153604
186768,3.5285881
186792,24.1505985
186795,22.0172119
186798,10.6623326
186799,-0.2843869
186800,20.7057343
186801,12.2171936
186802,-20.7183953
186803,36.6062927
186815,18.7668934
186826,14.5809431
186827,30.2360954
186831,12.446168
186832,22.779871
186833,39.0780067
186834,-9.1429749
186835,20.7289257
186836,-9.9596834
186837,-13.8339949
186838,-7.3289018
186839,-3.9054596
186840,-20.3067341
186841,29.6103993
186842,29.078474
186845,26.1906223
186846,21.7547474
186847,24.0184994
186856,27.9485036
186857,-8.2569504
186860,20.8883096
186862,29.853922
186863,25.7613316
186865,22.721859
186866,16.3693524
186867,42.4389458
186868,6.3587647
186870,-11.8703652
186872,10.9568158
186876,22.9079858
186878,27.8160973
186879,10.2469339
186881,19.6171208
186882,2.7506538
186883,24.2461338
186884,21.1872559
186885,6.8196321
186886,-10.7041121
186887,22.6876507
186888,9.9529724
186889,11.1723232
186890,21.1521721
186891,12.2508469
186892,-10.5462342
186896,23.2798748
186900,38.6256409
186901,-14.5569964
186902,-15.0709896
186904,-3.4368398
186905,-21.6916809
186906,7.7340141
186907,0.880915
186908,10.3042221
186909,7.2002659
186910,-2.5457766
186911,52.2601967
186912,24.7172718
186913,33.5787468
186914,19.9776612
186915,1.6677568
186935,13.7639847
186936,-25.4403687
186938,9.0153313
186939,24.1721573
186940,23.9080048
186941,-0.5491382
186942,15.9434968
186943,26.1295223
186945,24.5332108
186946,12.7875719
186948,19.4253178
186949,-10.3418493
186950,36.0297623
186974,-3.1824262
186975,-9.7488776
186978,-10.9761706
186979,26.1299954
186981,25.8822308
186982,26.8422032
186984,-2.5069325
186988,30.6985321
186992,-3.8335078
186994,24.7480297
187024,23.054739
187025,-12.9211808
187027,29.5377579
187028,26.5877915
187029,24.3863106
187030,10.9377346
187031,-9.3033657
187033,29.8799592
187034,1.9640516
187045,19.4335652
187046,17.2998486
187048,26.5959683
187080,3.5200525
187081,26.257988
187084,27.2576866
187085,29.4976902
187087,27.2472344
187088,46.3847313
187089,16.1723309
187090,34.8996888
187091,-3.2700505
187094,11.665576
187103,6.6151557
187104,9.0881472
187105,-12.7839823
187106,34.2493553
187150,2.71101
187151,13.8474522
187153,17.1969376
187154,-2.5647507
187155,11.2070932
187156,-13.4540358
187157,13.1273575
187160,-20.163477
187162,25.9836408
187164,4.2333026
187165,-7.6032014
187166,-18.5019608
187170,37.4000855
187218,26.6028672
187219,-13.5474749
187221,-5.3901882
187222,1.4253701
187223,34.907219
187224,-0.9566172
187225,-17.9727116
187226,4.0661998
187227,13.1689186
187228,-7.2754903
187280,23.3400765
187281,7.8950668
187284,5.970685
187285,18.0661926
187286,15.1908646
187287,-9.5169306
187288,25.8263073
187289,-1.9463686
187290,-2.4386702
187348,18.0714932
187349,-16.1165161
187350,-10.908044
187351,9.1434641
187352,1.5840981
187353,4.4554897
187354,7.3572774
187356,-10.7247849
187409,18.5912476
187413,12.169898
187414,17.2809849
187415,3.628166
187416,27.2882881
187417,4.4455462
187418,6.7135115
187419,2.8763874
187420,15.453845
187477,17.1906262
187480,-7.5494008
187481,28.928486
187482,1.9604682
187483,-4.9574138
187484,-2.9261646
187485,5.3578992
187545,20.36022
187546,14.1258259
