role,atom_id,x_A,y_A,z_A,is_gb,first_neighbor_count
gb_sample,31455,58.90176951606917,65.2396953333671,64.99121939553633,1,11
gb_sample,24390,46.958576053409296,89.83454889147771,81.2458974120978,1,10
gb_sample,20486,38.05147133554463,81.57438955503858,13.052689418659645,1,11
gb_sample,35110,65.16294395548913,40.016393123187804,55.16343824855458,1,13
gb_sample,30522,56.523061871232386,65.2710549819381,63.406305873171966,1,13
gb_sample,24068,49.43025076613029,24.091157837165486,9.85781430116849,1,10
gb_sample,8059,15.24815793942131,95.66650053079218,5.26411515318661,1,11
gb_sample,34896,66.49094821314131,40.39626553329319,43.717357326520215,1,13
gb_sample,33700,63.19263617541393,24.127162077386895,87.7438653189965,1,13
gb_sample,20737,35.76732346513518,78.55229162192363,19.879130400207472,1,13
gb_sample,35328,64.71012281977839,49.37124132217466,85.4344218586258,1,11
gb_sample,23496,47.822788103117254,54.171876786921004,64.11673724117968,1,11
gb_sample,40626,77.41913429074884,51.472670904059726,12.918870620557351,1,11
gb_sample,8178,12.854444862009418,2.7018850568328663,65.67654458597612,1,11
gb_sample,46220,90.14200213043277,73.8619978416504,76.79663792868934,1,11
gb_sample,38745,74.79149858590472,55.17085711531503,80.14096585605121,1,11
gb_sample,48657,85.71440403712546,66.90462050528986,30.119898508663827,1,10
gb_sample,18008,33.6557843052306,62.283190397876034,63.938516407844524,1,11
gb_sample,22357,42.473854811597114,18.111001048876027,81.39500698786117,1,13
gb_sample,29054,54.05988042142334,27.953502354448215,22.585405058298832,1,13
