atom_id,delta_e_kj_mol,pe_eV,bulk_reference_mean_pe_eV,bulk_reference_std_pe_eV,bulk_reference_count,x_A,y_A,z_A,first_neighbor_count
94542,-7.508022728745758,-552950.208743417,-552950.1309282449,0.01281383610860636,50,76.71250552505757,4.947060937360275,5.08415722960013,10
115790,-8.834656095941174,-552950.222493003,-552950.1309282449,0.01281383610860636,50,95.63138238851808,26.68019096353684,55.762623611566546,11
86989,3.2551574786730626,-552950.097190915,-552950.1309282449,0.01281383610860636,50,71.18989061275158,45.662737030437384,83.37386096733765,10
128597,12.846315883756851,-552949.997785563,-552950.1309282449,0.01281383610860636,50,105.71138003579229,25.935729650800653,65.81490248566253,13
150569,1.7833075038965764,-552950.112445565,-552950.1309282449,0.01281383610860636,50,123.46403187579948,69.23206161038205,142.34557564547652,11
40635,-10.667072907390777,-552950.241484665,-552950.1309282449,0.01281383610860636,50,32.2567557047137,25.642374497104782,12.627847903774715,11
135057,3.9668331025121337,-552950.089814917,-552950.1309282449,0.01281383610860636,50,108.49818781646836,48.37057502487178,61.466316462435046,10
180694,13.31702227333321,-552949.992907035,-552950.1309282449,0.01281383610860636,50,2.5763253299808944,102.37570720155529,126.61748838282017,9
23232,-12.41363476543411,-552950.259586503,-552950.1309282449,0.01281383610860636,50,17.012257294678633,139.41396742030042,33.35574204367737,11
163063,-16.298158547231644,-552950.299846755,-552950.1309282449,0.01281383610860636,50,132.79278083963695,40.31970736529505,85.05703763306516,11
82978,-18.02173489687731,-552950.317710365,-552950.1309282449,0.01281383610860636,50,69.6411433008847,128.00955492896753,109.16111526499897,11
48523,-8.82774552570996,-552950.22242138,-552950.1309282449,0.01281383610860636,50,39.828954737684654,51.77492423373706,95.46207670822511,11
46972,-3.1747039815259184,-552950.163831733,-552950.1309282449,0.01281383610860636,50,39.479252290344725,65.43537970461473,29.54892671037313,11
139669,1.2024977521163094,-552950.118465234,-552950.1309282449,0.01281383610860636,50,114.45081393631435,108.28700562782323,19.976919209475557,11
53695,10.960066429196543,-552950.017335161,-552950.1309282449,0.01281383610860636,50,44.196593967515376,112.36599624173553,84.72247618514176,13
22902,15.768095614209285,-552949.96750345,-552950.1309282449,0.01281383610860636,50,18.40887958006102,111.59323792056487,120.2614683229929,8
59175,20.84722253233416,-552949.914862009,-552950.1309282449,0.01281383610860636,50,46.17094497969594,98.3393570259568,136.59890374828495,11
122573,1.2151146476200794,-552950.118334469,-552950.1309282449,0.01281383610860636,50,99.8916227209592,81.29005337509011,39.2702508818165,11
39625,-2.2454419769455987,-552950.154200611,-552950.1309282449,0.01281383610860636,50,31.502518205441252,101.61284062258507,109.85033734332735,9
1932,-7.506799478615386,-552950.208730739,-552950.1309282449,0.01281383610860636,50,0.1377905954708419,107.85093992799389,133.31485488425253,10
65690,-12.917112978957505,-552950.264804687,-552950.1309282449,0.01281383610860636,50,53.465204660415395,75.76641560093256,91.97889630338379,11
33132,33.14242713183678,-552949.787431193,-552950.1309282449,0.01281383610860636,50,28.226908594928513,70.27918680686881,24.666215964420875,14
33223,-17.80750763530743,-552950.315490056,-552950.1309282449,0.01281383610860636,50,28.908998427509236,129.19562544361779,68.25417368659572,11
15734,24.72319790695684,-552949.874690355,-552950.1309282449,0.01281383610860636,50,12.289042988381544,105.18947070852329,97.49475180177727,9
40107,-3.2906486596369504,-552950.165033415,-552950.1309282449,0.01281383610860636,50,31.313998564024146,47.242437502293704,123.43167395718037,11
147210,-7.681870964488544,-552950.210545227,-552950.1309282449,0.01281383610860636,50,119.07657202528401,71.33843772131173,70.29999196294922,11
111047,-7.484317337691296,-552950.208497728,-552950.1309282449,0.01281383610860636,50,92.87696953690083,91.22054243902102,111.5539251896933,10
110009,-3.0402833111607155,-552950.162438561,-552950.1309282449,0.01281383610860636,50,90.14228397488759,123.08322044218576,71.64667660420398,10
82952,17.553010290676696,-552949.949004113,-552950.1309282449,0.01281383610860636,50,68.14850565647072,70.85315907382763,84.02633103507908,13
68072,-3.5139120603948406,-552950.167347377,-552950.1309282449,0.01281383610860636,50,55.23555001824011,133.3945886569311,122.26779905604887,11
118002,-23.53485997375307,-552950.37484988,-552950.1309282449,0.01281383610860636,50,96.95149344413323,33.814553051328694,61.75534939785834,11
83446,-18.9222721569404,-552950.327043776,-552950.1309282449,0.01281383610860636,50,69.9587947703906,17.085184054154052,44.34097864665563,11
114127,19.26720469012866,-552949.93123774,-552950.1309282449,0.01281383610860636,50,94.95253262063045,13.835846760022765,93.92731874745199,11
11486,-15.982866387746663,-552950.296578982,-552950.1309282449,0.01281383610860636,50,9.482243219794585,131.3632253797356,81.54349626098087,10
111567,11.681655238215324,-552950.00985642,-552950.1309282449,0.01281383610860636,50,91.27507847510213,100.08592244688829,107.91577172124947,11
6510,-3.182406299123525,-552950.163911562,-552950.1309282449,0.01281383610860636,50,5.586262581742754,105.15488187301128,103.4029559725896,11
79923,3.1693087929298045,-552950.098080674,-552950.1309282449,0.01281383610860636,50,64.871227343356,72.85996441764657,41.614822144765796,11
51338,11.63662775181558,-552950.010323097,-552950.1309282449,0.01281383610860636,50,41.606537680472215,9.289266714789392,113.6153300883893,13
120806,-7.538450918485583,-552950.209058783,-552950.1309282449,0.01281383610860636,50,101.13634085046957,138.46384831810494,92.9932614342001,11
156740,0.7971630540665262,-552950.122666232,-552950.1309282449,0.01281383610860636,50,127.65529951772011,112.46759912966897,30.963970270624046,11
124291,0.4455502479494776,-552950.126310442,-552950.1309282449,0.01281383610860636,50,102.26775645897793,76.90662922169912,119.89864751890629,13
97784,1.9018905873267296,-552950.111216538,-552950.1309282449,0.01281383610860636,50,81.31734050077995,105.76212518021453,146.54404348034683,13
154877,5.040201933954901,-552950.078690233,-552950.1309282449,0.01281383610860636,50,127.16257233238301,127.50624460642157,48.48536751688413,11
77530,7.2396261786742135,-552950.055894807,-552950.1309282449,0.01281383610860636,50,62.50351237999299,117.52997330801419,43.365644976978835,11
161298,2.573094181306905,-552950.104260003,-552950.1309282449,0.01281383610860636,50,130.63979625606257,87.7991297236266,37.686117963771444,11
125458,-12.14925269845176,-552950.256846376,-552950.1309282449,0.01281383610860636,50,102.11636089292918,12.88747804593029,20.963232736843963,11
60403,11.506100176306273,-552950.01167592,-552950.1309282449,0.01281383610860636,50,51.611835674264015,145.80431706761945,110.7581577636165,13
168230,3.5468650624859572,-552950.094167579,-552950.1309282449,0.01281383610860636,50,139.4971405295638,142.5318003349499,148.80593309290683,11
15713,-12.037022700215807,-552950.255683194,-552950.1309282449,0.01281383610860636,50,15.297469590370037,6.629359709510304,89.06675312165099,11
11825,-11.063332669643147,-552950.245591608,-552950.1309282449,0.01281383610860636,50,7.612128389823783,47.376026230582006,97.4524069032867,11
161201,-0.8354624513341729,-552950.139587203,-552950.1309282449,0.01281383610860636,50,129.81140753484678,79.52550250856395,25.709835304491886,13
6458,7.164390196478853,-552950.056674573,-552950.1309282449,0.01281383610860636,50,5.046061695866607,135.62686725367817,88.75919422287767,13
144537,3.3122779603288284,-552950.096598903,-552950.1309282449,0.01281383610860636,50,117.56735452790933,75.31938361084926,53.80758020132391,11
83579,-0.5330769375950383,-552950.136453198,-552950.1309282449,0.01281383610860636,50,68.10095812647243,122.914094840139,51.44301143973033,13
27839,17.21017397625984,-552949.952557361,-552950.1309282449,0.01281383610860636,50,21.13737234005588,89.69732169577158,24.400803416216007,11
183340,14.227283228477397,-552949.983472845,-552950.1309282449,0.01281383610860636,50,149.17147852187952,115.75209237779158,105.2224447660543,13
526,15.168033645945163,-552949.973722654,-552950.1309282449,0.01281383610860636,50,1.0616106768749944,144.81137511794893,32.4829950235461,13
72794,11.849395568957892,-552950.008117914,-552950.1309282449,0.01281383610860636,50,60.87064707969899,103.55593303059742,130.84385692528014,13
81382,-19.268458144104628,-552950.330631741,-552950.1309282449,0.01281383610860636,50,68.7098205944227,1.8533804225296258,0.8510879039514981,10
146081,-24.015472034052944,-552950.379831073,-552950.1309282449,0.01281383610860636,50,119.43761890534218,99.21706928309078,61.70547503381517,10
149840,-26.098731221542387,-552950.401422533,-552950.1309282449,0.01281383610860636,50,121.46579391658412,54.75925497286054,73.43263886122777,10
145204,19.538570944301696,-552949.928425227,-552950.1309282449,0.01281383610860636,50,119.034377762817,87.1155436939776,101.20561732528215,13
46494,-9.547014445753803,-552950.229876077,-552950.1309282449,0.01281383610860636,50,37.70620268291484,143.93668838913106,10.03580707335273,11
67056,-12.533382904080533,-552950.260827605,-552950.1309282449,0.01281383610860636,50,54.18068599827009,49.414818837659055,8.73953912661711,11
183002,8.293285849548852,-552950.044974394,-552950.1309282449,0.01281383610860636,50,0.803630412533472,74.5124755571541,28.232337459949942,11
94417,-6.489148329247725,-552950.198183528,-552950.1309282449,0.01281383610860636,50,77.72941612656413,14.970743545128817,104.79316482432858,11
176735,-10.342586659116913,-552950.238121602,-552950.1309282449,0.01281383610860636,50,143.0236132167026,137.2826327501587,115.9619654828411,11
128051,-8.558880080311408,-552950.219634786,-552950.1309282449,0.01281383610860636,50,105.53593681191535,29.592892248358616,121.33760347817368,11
24287,3.8203430810318455,-552950.091333179,-552950.1309282449,0.01281383610860636,50,20.19852474063245,132.76170997569483,43.367225798885954,11
50454,3.294764425015367,-552950.096780418,-552950.1309282449,0.01281383610860636,50,43.36138430939117,111.17922492076937,79.79678312926362,14
139906,-3.395066150715876,-552950.166115626,-552950.1309282449,0.01281383610860636,50,113.90760440202065,118.30406191932735,77.48112763073105,11
57691,-22.289144607174748,-552950.36193895,-552950.1309282449,0.01281383610860636,50,48.867822630270695,102.16742220165472,80.2033554400657,10
74058,16.70818153584161,-552949.957760146,-552950.1309282449,0.01281383610860636,50,59.69954919537581,53.02184627036662,144.14013540296776,13
30535,-5.459454449484228,-552950.187511503,-552950.1309282449,0.01281383610860636,50,27.165327240226034,135.4250218570532,90.90835838676473,11
88951,-6.073999728945421,-552950.193880816,-552950.1309282449,0.01281383610860636,50,71.93387845895272,57.762970431803865,68.6773475967571,11
34015,-21.44624941514675,-552950.353202957,-552950.1309282449,0.01281383610860636,50,27.845881330726815,17.887671529818075,53.99994108003533,11
97873,-4.843730984165076,-552950.181129979,-552950.1309282449,0.01281383610860636,50,80.20589389498544,101.02049237869404,33.48411788685858,11
140669,-15.732041859944328,-552950.293979369,-552950.1309282449,0.01281383610860636,50,114.35973312243819,75.51038891017512,91.18797749975839,10
143069,6.5960858027584175,-552950.062564633,-552950.1309282449,0.01281383610860636,50,116.0286003405671,32.37503067895522,74.41548769901726,11
114563,-11.508298800603995,-552950.250203357,-552950.1309282449,0.01281383610860636,50,92.45252699013791,64.88355904799141,83.72454284304585,11
